typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,1,-1,,0.0,0.0,277920636.5,1,0.0,0.0,,2744050633.0,2744050633.0,6,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,300,GRC,Greece,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,1,-1,,0.0,0.0,7778203.64,1,0.0,0.0,,19741806.0,19741806.0,6,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,682,SAU,Saudi Arabia,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,293.704,1,0.0,0.0,,94891.0,94891.0,4,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,862,VEN,Venezuela,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,524.7,0,0.0,0.0,,9395.0,9395.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,296,KIR,Kiribati,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,26.0,0,0.0,0.0,,8873.0,8873.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,275,PSE,State of Palestine,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,2.0,0,0.0,0.0,,650.0,650.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,112,BLR,Belarus,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,23.4,0,0.0,0.0,,68246.0,68246.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,9.0,0,0.0,0.0,,54.0,54.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,471000.0,0,0.0,0.0,,324400.0,324400.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,30796279.0,0,0.0,0.0,,32272159.0,32272159.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,166,CCK,Cocos Isds,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,3.4,0,0.0,0.0,,4019.0,4019.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,170,COL,Colombia,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1111.65,0,0.0,0.0,,116782.0,116782.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,188,CRI,Costa Rica,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,18.3,0,0.0,0.0,,198238.0,198238.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,34601900.0,0,0.0,0.0,,186883043.0,186883043.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,222,SLV,El Salvador,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,15.5,0,0.0,0.0,,4892.0,4892.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,251,FRA,France,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,138643000.0,0,0.0,0.0,,728546569.0,728546569.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,300,GRC,Greece,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.4,0,0.0,0.0,,5.0,5.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.9,0,0.0,0.0,,2063.0,2063.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,604,PER,Peru,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.24,0,0.0,0.0,,14987.0,14987.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,4.3,0,0.0,0.0,,2553.0,2553.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,384,CIV,C?e d'Ivoire,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,3.0,0,0.0,0.0,,159.0,159.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,398,KAZ,Kazakhstan,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1134.846,0,0.0,0.0,,171013.0,171013.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,404,KEN,Kenya,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.02,0,0.0,0.0,,7.0,7.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,430,LBR,Liberia,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1168876248.0,0,0.0,0.0,,1978303788.0,1978303788.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,442,LUX,Luxembourg,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.8,0,0.0,0.0,,2190.0,2190.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,9.25,0,0.0,0.0,,7667.0,7667.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,161.1,0,0.0,0.0,,4480.0,4480.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,84,BLZ,Belize,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1.35,0,0.0,0.0,,320.0,320.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,366073535.0,0,0.0,0.0,,1124111705.0,1124111705.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,705,SVN,Slovenia,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,8.2,0,0.0,0.0,,11052.0,11052.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,5849000.0,0,0.0,0.0,,9970000.0,9970000.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,818,EGY,Egypt,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,11947.846,0,0.0,0.0,,23070354.0,23070354.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,818,EGY,Egypt,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.9,0,0.0,0.0,,500.0,500.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.3,0,0.0,0.0,,586.0,586.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,440,LTU,Lithuania,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,27586.503,0,0.0,0.0,,944683.0,944683.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,304,GRL,Greenland,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.4,0,0.0,0.0,,162.0,162.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,899,_X ,"Areas, nes",0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,2709000.0,0,0.0,0.0,,2175000.0,2175000.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,218,ECU,Ecuador,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.5,0,0.0,0.0,,680.0,680.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,579,NOR,Norway,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,49.0,0,0.0,0.0,,11050.0,11050.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,579,NOR,Norway,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,82659900.0,0,0.0,0.0,,239811824.0,239811824.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,328,GUY,Guyana,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1.3,0,0.0,0.0,,504.0,504.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,364,IRN,Iran,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,850.0,0,0.0,0.0,,1645093.0,1645093.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,470,MLT,Malta,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,895071200.0,0,0.0,0.0,,2943419402.0,2943419402.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,748,SWZ,Eswatini,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,3.85,0,0.0,0.0,,262329.0,262329.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1933000.0,0,0.0,0.0,,10648721.0,10648721.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,520,NRU,Nauru,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,6.0,0,0.0,0.0,,986.0,986.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,152,CHL,Chile,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,3.202,0,0.0,0.0,,2225.0,2225.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,388,JAM,Jamaica,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,6.8,0,0.0,0.0,,1550.0,1550.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,792,TUR,T?kiye,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1490000.0,0,0.0,0.0,,1730000.0,1730000.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1178040.0,0,0.0,0.0,,220332.0,220332.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,4,AFG,Afghanistan,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1600.0,0,0.0,0.0,,193.0,193.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,24,AGO,Angola,0,W00,World,H5,HS,1,8507,"Electric accumulators, including separators therefor; whether or not rectangular (including square)",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,443.0,0,0.0,0.0,,20738.0,20738.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,99012.898,0,0.0,0.0,,898373998.0,898373998.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,740,SUR,Suriname,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.3,0,0.0,0.0,,75.0,75.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,554,NZL,New Zealand,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,8.4,0,0.0,0.0,,178942.0,178942.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,598,PNG,Papua New Guinea,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,221000.0,0,0.0,0.0,,600000.0,600000.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,533,ABW,Aruba,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,4.65,0,0.0,0.0,,400.0,400.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,540,NCL,New Caledonia,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,13.75,0,0.0,0.0,,6247.0,6247.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,136,CYM,Cayman Isds,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,13762000.0,0,0.0,0.0,,36879196.0,36879196.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,300,GRC,Greece,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,538429300.0,0,0.0,0.0,,1643500667.0,1643500667.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,70910000.0,0,0.0,0.0,,103573280.0,103573280.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,642,ROU,Romania,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,789.254,0,0.0,0.0,,817827.0,817827.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,32907000.0,0,0.0,0.0,,25109990.0,25109990.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,186769100.0,0,0.0,0.0,,606311923.0,606311923.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,52,BRB,Barbados,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,0.9,0,0.0,0.0,,190.0,190.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,788,TUN,Tunisia,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,458.436,0,0.0,0.0,,3513043.0,3513043.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,2.3,0,0.0,0.0,,234.0,234.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,583,FSM,FS Micronesia,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,6.0,0,0.0,0.0,,1800.0,1800.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,585,PLW,Palau,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,18.0,0,0.0,0.0,,10587.0,10587.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,328,GUY,Guyana,0,W00,World,H5,HS,1,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless networks), excluding items of 8443, 8525, 8527, or 8528",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1.0,0,0.0,0.0,,1222.0,1222.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,566,NGA,Nigeria,0,W00,World,H5,HS,1,8542,Electronic integrated circuits,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,1288.37,0,0.0,0.0,,2487616.0,2487616.0,0,False,1.0
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,682,SAU,Saudi Arabia,0,W00,World,H5,HS,1,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,0,-1,,0.0,0.0,44089000.0,0,0.0,0.0,,97000000.0,97000000.0,0,False,1.0
