record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1548,Soqu Multi Makeup Shading,,탄자니아,탄자니아,,,,Soqu Multi Makeup Shading | Soqu Multi Makeup Shading,soqu multi makeup shading | soqu multi makeup shading,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1549,MAKEUP HELPER Flawless Pore-Blurring Pressed Powder Pact - Moonlight Edition,,탄자니아,탄자니아,,,,MAKEUP HELPER Flawless Pore-Blurring Pressed Powder Pact - Moonlight Edition | MAKEUP HELPER Flawless Pore-Blurring Pressed Powder Pact - Coral Edition,makeup helper flawless pore-blurring pressed powder pact - moonlight edition | makeup helper flawless pore-blurring pressed powder pact - coral edition,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1550,3WB Luxury Body Lotion,,탄자니아,탄자니아,,,,3WB Luxury Body Lotion | None,3wb luxury body lotion | none,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1551,Moisture Aroma Body Lotion 400ml,,탄자니아,탄자니아,,,,Moisture Aroma Body Lotion 400ml | None,moisture aroma body lotion 400ml | none,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1552,Stellas Scent Perfume Body Lotion Candy Sweet Love,,탄자니아,탄자니아,,,,Stellas Scent Perfume Body Lotion Candy Sweet Love | Stellas Scent Perfume Body Lotion Candy Sweet Love,stellas scent perfume body lotion candy sweet love | stellas scent perfume body lotion candy sweet love,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1553,Dr. Bio ECO Moisturizing Lotion 500g,,탄자니아,탄자니아,,,,Dr. Bio ECO Moisturizing Lotion 500g | Dr. Bio ECO Moisturizing Lotion 500g,dr. bio eco moisturizing lotion 500g | dr. bio eco moisturizing lotion 500g,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1554,Fogen Body Cream with Perfume Splash Pink Snow - Fragrance Moisturizer,,탄자니아,탄자니아,,,,Fogen Body Cream with Perfume Splash Pink Snow - Fragrance Moisturizer | Fogen Body Cream with Perfume Splash Haze Wood - Fragrance Moisturizer,fogen body cream with perfume splash pink snow - fragrance moisturizer | fogen body cream with perfume splash haze wood - fragrance moisturizer,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1555,K-pop Collabo Color Lip Balm 10g K-beauty,,탄자니아,탄자니아,,,,K-pop Collabo Color Lip Balm 10g K-beauty | Billlie x NOLAHOUR Glowing Color Lip Balm 10g Kpop Collaboration,k-pop collabo color lip balm 10g k-beauty | billlie x nolahour glowing color lip balm 10g kpop collaboration,False,,,,,2024-08-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1556,LOOK AT ME Brightening Cream,,인도,인도,,,,LOOK AT ME Brightening Cream | LOOK AT ME BRIGHTENING CREAM,look at me brightening cream | look at me brightening cream,False,,,,,2024-10-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1557,DONG BAEK 1970 Camellia Yuzu Silky Serum 20ml X 2,,콜롬비아,콜롬비아,,,,DONG BAEK 1970 Camellia Yuzu Silky Serum 20ml X 2 | None,dong baek 1970 camellia yuzu silky serum 20ml x 2 | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1558,Anua _ Eoseongcho 77% Soothing Toner,,모로코,모로코,,,,Anua _ Eoseongcho 77% Soothing Toner | Anua _ Eoseongcho 77% Soothing Toner,anua _ eoseongcho 77% soothing toner | anua _ eoseongcho 77% soothing toner,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1559,CCLIMGLAM LUMINOUS O2 MASK,,헝가리,헝가리,,,,CCLIMGLAM LUMINOUS O2 MASK | None,cclimglam luminous o2 mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1560,The Flower Mask Chamomile For Soothing,,헝가리,헝가리,,,,The Flower Mask Chamomile For Soothing | None,the flower mask chamomile for soothing | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1561,Patented Micro-Hole Hydrogel Facial Mask,,헝가리,헝가리,,,,Patented Micro-Hole Hydrogel Facial Mask | None,patented micro-hole hydrogel facial mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1562,Color Modeling Mask 24K Gold for skin care,,헝가리,헝가리,,,,Color Modeling Mask 24K Gold for skin care | None,color modeling mask 24k gold for skin care | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1563,Fantasy Gold 24K Hydrogel Mask,,헝가리,헝가리,,,,Fantasy Gold 24K Hydrogel Mask | None,fantasy gold 24k hydrogel mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1564,Dermamall Ultra Shining Mask Pack,,헝가리,헝가리,,,,Dermamall Ultra Shining Mask Pack | None,dermamall ultra shining mask pack | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1565,"Daymellow  Pure Water Energy Mask Pack, MicrofibrousSheet",,헝가리,헝가리,,,,"Daymellow  Pure Water Energy Mask Pack, MicrofibrousSheet | None","daymellow  pure water energy mask pack, microfibroussheet | none",False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1566,PETITFEE black pearl  Gold hydrogel eye patch korea cosmetics,,헝가리,헝가리,,,,PETITFEE black pearl  Gold hydrogel eye patch korea cosmetics | None,petitfee black pearl  gold hydrogel eye patch korea cosmetics | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1567,DAILISH G3 ANTI-POLLUTION MASK,,헝가리,헝가리,,,,DAILISH G3 ANTI-POLLUTION MASK | None,dailish g3 anti-pollution mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1568,Hast full mask sheet-Hottuynia Cordata,,헝가리,헝가리,,,,Hast full mask sheet-Hottuynia Cordata | None,hast full mask sheet-hottuynia cordata | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1569,Hast full mask sheet-Hottuynia Cordata,,헝가리,헝가리,,,,Hast full mask sheet-Hottuynia Cordata | None,hast full mask sheet-hottuynia cordata | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1570,AQUA HOLIC SOOTHING MASK with natural bamboo fiber sheet moisturizing,,헝가리,헝가리,,,,AQUA HOLIC SOOTHING MASK with natural bamboo fiber sheet moisturizing | None,aqua holic soothing mask with natural bamboo fiber sheet moisturizing | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1571,PAXMOLY Real Collagen Mask Pack,,헝가리,헝가리,,,,PAXMOLY Real Collagen Mask Pack | None,paxmoly real collagen mask pack | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1572,G9SKIN Milk Bomb Mask-Pure 1 Box - 5 pcs,,헝가리,헝가리,,,,G9SKIN Milk Bomb Mask-Pure 1 Box - 5 pcs | None,g9skin milk bomb mask-pure 1 box - 5 pcs | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1573,Baegayul Honeysuckle Hydrogel Mask,,헝가리,헝가리,,,,Baegayul Honeysuckle Hydrogel Mask | None,baegayul honeysuckle hydrogel mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1574,Baegayul Honeysuckle Hydrogel Mask,,헝가리,헝가리,,,,Baegayul Honeysuckle Hydrogel Mask | None,baegayul honeysuckle hydrogel mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1575,ARTHETIQUE Moisture Recharge Mask for face 3ea,,헝가리,헝가리,,,,ARTHETIQUE Moisture Recharge Mask for face 3ea | None,arthetique moisture recharge mask for face 3ea | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1576,[Schwanengarten] Antioxidant Eye Mask,,헝가리,헝가리,,,,[Schwanengarten] Antioxidant Eye Mask | None,[schwanengarten] antioxidant eye mask | none,False,,,,,2024-08-24
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1577,Nootaa Tone Up Sun Serum,,콜롬비아,콜롬비아,,,,Nootaa Tone Up Sun Serum | Nootaa Tone Up Sun Serum,nootaa tone up sun serum | nootaa tone up sun serum,False,,,,,2024-08-29
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1578,Nuhari Glow Radiant Britening Serum,,콜롬비아,콜롬비아,,,,Nuhari Glow Radiant Britening Serum | B.slick face fit sunstick,nuhari glow radiant britening serum | b.slick face fit sunstick,False,,,,,2024-08-29
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1579,LOVELYCC PICK ME PEONY STAR FACE & BODY SUN MILK 100ml,,콜롬비아,콜롬비아,,,,LOVELYCC PICK ME PEONY STAR FACE & BODY SUN MILK 100ml | LOVELYCC PICK ME PEONY STAR FACE & BODY SUN MILK 100ml,lovelycc pick me peony star face & body sun milk 100ml | lovelycc pick me peony star face & body sun milk 100ml,False,,,,,2024-08-29
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1580,[Hwang-hoo-ji-hwa] 24K Gold Prestige Repair 7 types Cosmetics,,베트남,베트남,,,,[Hwang-hoo-ji-hwa] 24K Gold Prestige Repair 7 types Cosmetics | [Hwang-hoo-ji-hwa] 7types of Hwanghoojihwa Chiljahwa Cosmetics,[hwang-hoo-ji-hwa] 24k gold prestige repair 7 types cosmetics | [hwang-hoo-ji-hwa] 7types of hwanghoojihwa chiljahwa cosmetics,False,,,,,2024-08-30
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1581,Customized Cosmetic Machine to Instantly Offer Skincare Products,,미국,미국,,,,Customized Cosmetic Machine to Instantly Offer Skincare Products | Customized Cosmetic Machine to Offer Skincare Products to Customers,customized cosmetic machine to instantly offer skincare products | customized cosmetic machine to offer skincare products to customers,False,,,,,2024-08-30
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1582,Customized Cosmetic Machine to Instantly Offer Skincare Products,,미국,미국,,,,Customized Cosmetic Machine to Instantly Offer Skincare Products | Customized Cosmetic Machine to Offer Skincare Products to Customers,customized cosmetic machine to instantly offer skincare products | customized cosmetic machine to offer skincare products to customers,False,,,,,2024-08-30
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1583,Soosul Eye Cream,,영국,영국,,,,Soosul Eye Cream | None,soosul eye cream | none,False,,,,,2024-08-31
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1584,Botulenin Multi Balm,,독일,독일,,,,Botulenin Multi Balm | Botox Multi Balm,botulenin multi balm | botox multi balm,False,,,,,2024-08-31
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1585,Vegan Moisturizer 80ml Cream Lotion Skincare Soothing Sensitive Acne,,독일,독일,,,,Vegan Moisturizer 80ml Cream Lotion Skincare Soothing Sensitive Acne | VEGAN MOISTURIZER 80ML CREAM LOTION SKINCARE SOOTHING SENSITIVE ACNE,vegan moisturizer 80ml cream lotion skincare soothing sensitive acne | vegan moisturizer 80ml cream lotion skincare soothing sensitive acne,False,,,,,2024-08-31
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1586,EcoBe Green Calming Clear Toner,,홍콩,홍콩,,,,EcoBe Green Calming Clear Toner | EcoBe Cica Clear Toner,ecobe green calming clear toner | ecobe cica clear toner,False,,,,,2024-09-01
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1587,CERES Premium HA Filler,,모로코,모로코,,,,CERES Premium HA Filler | CERES Premium HA Filler,ceres premium ha filler | ceres premium ha filler,False,,,,,2024-09-01
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1588,HA Dermal Filler INSTAR,,모로코,모로코,,,,HA Dermal Filler INSTAR | HA Dermal Filler INSTAR,ha dermal filler instar | ha dermal filler instar,False,,,,,2024-09-01
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1589,Ajoure Dermal Filler,,모로코,모로코,,,,Ajoure Dermal Filler | Ajoure Dermal Filler,ajoure dermal filler | ajoure dermal filler,False,,,,,2024-09-01
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1590,THANK YOU FARMER Sun Project Skin Relief Sun Cream SPF 50 PA 50ml,,미국,미국,,,,THANK YOU FARMER Sun Project Skin Relief Sun Cream SPF 50 PA 50ml | None,thank you farmer sun project skin relief sun cream spf 50 pa 50ml | none,False,,,,,2024-09-01
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1591,Dasique Soft Velvet Lipstick,,인도,인도,,,,Dasique Soft Velvet Lipstick | None,dasique soft velvet lipstick | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1592,Dasique Soft Velvet Lipstick,,인도,인도,,,,Dasique Soft Velvet Lipstick | None,dasique soft velvet lipstick | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1593,Velvet Matte Liquid Lipstick,,인도,인도,,,,Velvet Matte Liquid Lipstick | Velvet Matte Liquid Lipstick,velvet matte liquid lipstick | velvet matte liquid lipstick,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1594,Pigment Essential Lipstick Red Pink Orange,,인도,인도,,,,Pigment Essential Lipstick Red Pink Orange | None,pigment essential lipstick red pink orange | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1595,DillyDilly Love Velvet Moisture Lipgloss Step 2 Crush,,인도,인도,,,,DillyDilly Love Velvet Moisture Lipgloss Step 2 Crush | None,dillydilly love velvet moisture lipgloss step 2 crush | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1596,Dial Dual Lip,,인도,인도,,,,Dial Dual Lip | None,dial dual lip | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1597,Dear Dahlia Blooming Edition Lip Paradise Sheer Dew Tinted Lipstick,,핀란드,핀란드,,,,Dear Dahlia Blooming Edition Lip Paradise Sheer Dew Tinted Lipstick | None,dear dahlia blooming edition lip paradise sheer dew tinted lipstick | none,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1598,Customized Cosmetic Machine to Instantly Offer Skincare Products,,미국,미국,,,,Customized Cosmetic Machine to Instantly Offer Skincare Products | Customized Cosmetic Machine to Offer Skincare Products to Customers,customized cosmetic machine to instantly offer skincare products | customized cosmetic machine to offer skincare products to customers,False,,,,,2024-09-04
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1599,"ginsengberry shampoo,   hair washing ,natural,fluide, black",,중화인민공화국,중화인민공화국,,,,"ginsengberry shampoo,   hair washing ,natural,fluide, black | None","ginsengberry shampoo,   hair washing ,natural,fluide, black | none",False,,,,,2024-09-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1600,"ginsengberry shampoo,   hair washing ,natural,fluide, black",,중화인민공화국,중화인민공화국,,,,"ginsengberry shampoo,   hair washing ,natural,fluide, black | None","ginsengberry shampoo,   hair washing ,natural,fluide, black | none",False,,,,,2024-09-05
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1601,"EGF Wrinkle Eraser Cream, 30ml",,핀란드,핀란드,,,,"EGF Wrinkle Eraser Cream, 30ml | EGF Wrinkle Eraser Cream, 30ml","egf wrinkle eraser cream, 30ml | egf wrinkle eraser cream, 30ml",False,,,,,2024-09-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1602,VEGREEN Nature Mucin Cream 50ml,,핀란드,핀란드,,,,VEGREEN Nature Mucin Cream 50ml | VEGREEN Nature Mucin Cream 50ml,vegreen nature mucin cream 50ml | vegreen nature mucin cream 50ml,False,,,,,2024-09-06
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1603,Gel Nail Strips Kit,,미국,미국,,,,Gel Nail Strips Kit | None,gel nail strips kit | none,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1604,Gel Nail Strip Sticker,,미국,미국,,,,Gel Nail Strip Sticker | None,gel nail strip sticker | none,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1605,At home Manicure Nail fashion,,미국,미국,,,,At home Manicure Nail fashion | Gel polish Gel sticker Korea OEM ODM,at home manicure nail fashion | gel polish gel sticker korea oem odm,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1606,24bie UV Color Change Gel Nail Sticker,,미국,미국,,,,24bie UV Color Change Gel Nail Sticker | None,24bie uv color change gel nail sticker | none,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1607,Lucy&Royce Korean Semi Cured Gel Nail Strips 22tips_Twinkle purple crush,,미국,미국,,,,Lucy&Royce Korean Semi Cured Gel Nail Strips 22tips_Twinkle purple crush | Lucy&Royce Korean Semi Cured Gel Nail Strips 22tips,lucy&royce korean semi cured gel nail strips 22tips_twinkle purple crush | lucy&royce korean semi cured gel nail strips 22tips,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1608,Becky Star Semi Cured Gel Nail Strips INVU,,미국,미국,,,,Becky Star Semi Cured Gel Nail Strips INVU | None,becky star semi cured gel nail strips invu | none,False,,,,,2024-09-08
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1609,Scalp Coverage Hair Powder Container,,미국,미국,,,,Scalp Coverage Hair Powder Container | Scalp Coverage Hair Powder Container,scalp coverage hair powder container | scalp coverage hair powder container,False,,,,,2024-09-10
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1610,[Hwang-hoo-ji-hwa] 7types of Hwanghoojihwa Chiljahwa Cosmetics,,필리핀,필리핀,,,,[Hwang-hoo-ji-hwa] 7types of Hwanghoojihwa Chiljahwa Cosmetics | [Hwang-hoo-ji-hwa] 3 premium oriental medicine cosmetics,[hwang-hoo-ji-hwa] 7types of hwanghoojihwa chiljahwa cosmetics | [hwang-hoo-ji-hwa] 3 premium oriental medicine cosmetics,False,,,,,2024-09-11
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1611,JAAN SOO Cleansing Foam,,파나마,파나마,,,,JAAN SOO Cleansing Foam | JAAN SOO Cleansing Foam,jaan soo cleansing foam | jaan soo cleansing foam,False,,,,,2024-09-12
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1612,PUCLAIR MELA CONTROL WHITENING SERUM,,미얀마,미얀마,,,,PUCLAIR MELA CONTROL WHITENING SERUM | None,puclair mela control whitening serum | none,False,,,,,2024-09-13
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1613,Lohasys Skin Full Recovery Ampoule Mask EX,,캐나다,캐나다,,,,Lohasys Skin Full Recovery Ampoule Mask EX | None,lohasys skin full recovery ampoule mask ex | none,False,,,,,2024-09-13
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1614,Relaxa Repair Cream,,파나마,파나마,,,,Relaxa Repair Cream | Relaxa Repair Cream,relaxa repair cream | relaxa repair cream,False,,,,,2024-09-13
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1615,SKIN1004 HyaluCICA Waterfit Sun Serum 50ml,,미국,미국,,,,SKIN1004 HyaluCICA Waterfit Sun Serum 50ml | None,skin1004 hyalucica waterfit sun serum 50ml | none,False,,,,,2024-09-15
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1616,Beauty of Joseon Relief Sun Rice Probiotics 50ml,,미국,미국,,,,Beauty of Joseon Relief Sun Rice Probiotics 50ml | None,beauty of joseon relief sun rice probiotics 50ml | none,False,,,,,2024-09-15
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1617,[farm stay]collagen water pool moist soothing mask _ KOREAN COSMETICS,,루마니아,루마니아,,,,[farm stay]collagen water pool moist soothing mask _ KOREAN COSMETICS | None,[farm stay]collagen water pool moist soothing mask _ korean cosmetics | none,False,,,,,2024-09-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1618,Farmstay Hyaluronic Acid Super Aqua Cream,,루마니아,루마니아,,,,Farmstay Hyaluronic Acid Super Aqua Cream | Farmstay Hyaluronic Acid Super Aqua Cream,farmstay hyaluronic acid super aqua cream | farmstay hyaluronic acid super aqua cream,False,,,,,2024-09-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1619,FARMSTAY Black Snail Peptide 9 - Perfect Emulsion,,루마니아,루마니아,,,,FARMSTAY Black Snail Peptide 9 - Perfect Emulsion | None,farmstay black snail peptide 9 - perfect emulsion | none,False,,,,,2024-09-18
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1620,Returnu Vitatone Cream,,미얀마,미얀마,,,,Returnu Vitatone Cream | Returnu Vitatone Cream,returnu vitatone cream | returnu vitatone cream,False,,,,,2024-09-20
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1621,Lohasys Skin Full Recovery Ampoule Mask EX,,캐나다,캐나다,,,,Lohasys Skin Full Recovery Ampoule Mask EX | None,lohasys skin full recovery ampoule mask ex | none,False,,,,,2024-09-21
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1622,Lohasys Skin Full Recovery Ampoule Mask EX,,캐나다,캐나다,,,,Lohasys Skin Full Recovery Ampoule Mask EX | None,lohasys skin full recovery ampoule mask ex | none,False,,,,,2024-09-21
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1623,Lohasys Honey Structure Mask,,캐나다,캐나다,,,,Lohasys Honey Structure Mask | Lohasys Honey Structure Mask,lohasys honey structure mask | lohasys honey structure mask,False,,,,,2024-09-21
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1624,Lohasys Snail Active Essence Mask EX,,캐나다,캐나다,,,,Lohasys Snail Active Essence Mask EX | None,lohasys snail active essence mask ex | none,False,,,,,2024-09-21
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1625,LALARECIPE Bakuchinol First Essence,,핀란드,핀란드,,,,LALARECIPE Bakuchinol First Essence | None,lalarecipe bakuchinol first essence | none,False,,,,,2024-09-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1626,APLB Glutathione Ampoule Serum 50ml 170g,,핀란드,핀란드,,,,APLB Glutathione Ampoule Serum 50ml 170g | None,aplb glutathione ampoule serum 50ml 170g | none,False,,,,,2024-09-22
buyer_candidate,대한무역투자진흥공사_buyKOREA인콰이어리,대한무역투자진흥공사_인콰이어리_정보_20251127,1627,Eshumi Black Snail Perfect Hydrator set,,인도,인도,,,,Eshumi Black Snail Perfect Hydrator set | Eshumi Black Snail Perfect Hydrator set,eshumi black snail perfect hydrator set | eshumi black snail perfect hydrator set,False,,,,,2024-09-23
