record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1594,향수 _ 탈취제,,말레이시아,말레이시아,,,,향수 _ 탈취제,향수 _ 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1595,향수 _ 탈취제,,말레이시아,말레이시아,,,,향수 _ 탈취제,향수 _ 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1596,향수 _ 탈취제,,말레이시아,말레이시아,,,,향수 _ 탈취제,향수 _ 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1597,기타 미용 및 개인 용품,,부룬디,부룬디,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1598,기타 미용 및 개인 용품,,부룬디,부룬디,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1599,미용기기,,싱가포르,싱가포르,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1600,미용기기,,싱가포르,싱가포르,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1601,미용기기,,싱가포르,싱가포르,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1602,미용기기,,싱가포르,싱가포르,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1603,기타 미용 및 개인 용품,,베트남,베트남,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1604,기타 미용 및 개인 용품,,베트남,베트남,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1605,기타 미용 및 개인 용품,,베트남,베트남,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1606,기타 미용 및 개인 용품,,파키스탄,파키스탄,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1607,기타 미용 및 개인 용품,,베트남,베트남,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1608,미용기기,,프랑스,프랑스,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1609,미용기기,,이란,이란,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1610,미용기기,,이란,이란,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1611,미용기기,,뉴질랜드,뉴질랜드,,,,미용기기,미용기기,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1612,화장품,,이스라엘,이스라엘,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1613,화장품,,이스라엘,이스라엘,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1614,화장품,,이스라엘,이스라엘,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1615,화장품,,이스라엘,이스라엘,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1616,화장품,,미국,미국,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20221231,1617,화장품,,미국,미국,,,,화장품,화장품,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1618,향수 & 탈취제,,필리핀,필리핀,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1619,향수 & 탈취제,,필리핀,필리핀,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1620,향수 & 탈취제,,아랍에미리트,아랍에미리트,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1621,향수 & 탈취제,,아랍에미리트,아랍에미리트,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1622,향수 & 탈취제,,아랍에미리트,아랍에미리트,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20211231,1623,향수 & 탈취제,,아랍에미리트,아랍에미리트,,,,향수 & 탈취제,향수 & 탈취제,False,,,,,
